uc_id,title,criticality,regulation,regulation_version,clause,clause_url,assurance,mode,source_path
22.1.1,GDPR PII Detection in Application Log Data,critical,GDPR,2016/679,Art.5/6,,contributing,satisfies,use-cases/cat-22/uc-22.1.1.json
22.1.10,GDPR Privileged Access to Personal Data Stores,critical,GDPR,2016/679,Art.32,,contributing,satisfies,use-cases/cat-22/uc-22.1.10.json
22.1.10,GDPR Privileged Access to Personal Data Stores,critical,GDPR,2016/679,Art.5(1)(f),,contributing,satisfies,use-cases/cat-22/uc-22.1.10.json
22.1.11,GDPR Right to Erasure Verification,critical,GDPR,2016/679,Art.17,,contributing,satisfies,use-cases/cat-22/uc-22.1.11.json
22.1.12,GDPR Breach Scope and Affected Data Subject Quantification,critical,GDPR,2016/679,Art.33(3),,contributing,satisfies,use-cases/cat-22/uc-22.1.12.json
22.1.13,GDPR High-Risk Breach Communication to Data Subjects,critical,GDPR,2016/679,Art.34,,contributing,satisfies,use-cases/cat-22/uc-22.1.13.json
22.1.14,GDPR Data Protection Impact Assessment Coverage,high,GDPR,2016/679,Art.35,,contributing,satisfies,use-cases/cat-22/uc-22.1.14.json
22.1.15,GDPR Third-Party Processor Compliance Monitoring,high,GDPR,2016/679,Art.28,,contributing,satisfies,use-cases/cat-22/uc-22.1.15.json
22.1.16,GDPR Consent Withdrawal Processing Enforcement,high,GDPR,2016/679,Art.18,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32016R0679,partial,satisfies,use-cases/cat-22/uc-22.1.16.json
22.1.16,GDPR Consent Withdrawal Processing Enforcement,high,GDPR,2016/679,Art.7(3),,contributing,satisfies,use-cases/cat-22/uc-22.1.16.json
22.1.17,GDPR Audit Log Integrity and Tamper Protection,high,GDPR,2016/679,Art.5(2),,contributing,satisfies,use-cases/cat-22/uc-22.1.17.json
22.1.18,GDPR Automated Decision-Making and Profiling Transparency,high,GDPR,2016/679,Art.22,,contributing,satisfies,use-cases/cat-22/uc-22.1.18.json
22.1.19,GDPR Data Subject Rights Response SLA Dashboard,high,GDPR,2016/679,Art.12,,contributing,satisfies,use-cases/cat-22/uc-22.1.19.json
22.1.2,GDPR Data Subject Access Request Fulfillment Tracking,critical,GDPR,2016/679,Art.15-22,,contributing,satisfies,use-cases/cat-22/uc-22.1.2.json
22.1.2,GDPR Data Subject Access Request Fulfillment Tracking,critical,GDPR,2016/679,Art.16,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32016R0679,partial,satisfies,use-cases/cat-22/uc-22.1.2.json
22.1.20,GDPR Legitimate Interest Balancing Test Evidence,high,GDPR,2016/679,Art.6(1)(f),,contributing,satisfies,use-cases/cat-22/uc-22.1.20.json
22.1.21,GDPR Encryption at Rest Audit Evidence,high,GDPR,2016/679,Art.32(1)(a),,contributing,satisfies,use-cases/cat-22/uc-22.1.21.json
22.1.22,GDPR Access Control Review and Privileged Access Evidence,high,GDPR,2016/679,Art.32(1)(b),,contributing,satisfies,use-cases/cat-22/uc-22.1.22.json
22.1.23,GDPR Pseudonymisation Validation in Pipelines and Logs,high,GDPR,2016/679,Art.32(1)(a),,contributing,satisfies,use-cases/cat-22/uc-22.1.23.json
22.1.24,GDPR Security Testing Evidence Aggregation (Pen Test / Red Team),high,GDPR,2016/679,Art.32(1)(d),,contributing,satisfies,use-cases/cat-22/uc-22.1.24.json
22.1.25,GDPR Security Incident Tracking Linked to Personal Data Impact,critical,GDPR,2016/679,Art.32(1)(c),,contributing,satisfies,use-cases/cat-22/uc-22.1.25.json
22.1.26,GDPR Resilience and Availability Monitoring for Personal-Data Services,high,GDPR,2016/679,Art.32(1)(b)(c),,contributing,satisfies,use-cases/cat-22/uc-22.1.26.json
22.1.27,GDPR Processor Compliance Attestation Tracking,high,GDPR,2016/679,Art.28(3),,contributing,satisfies,use-cases/cat-22/uc-22.1.27.json
22.1.28,GDPR Sub-Processor Change Monitoring,high,GDPR,2016/679,Art.28(2),,contributing,satisfies,use-cases/cat-22/uc-22.1.28.json
22.1.28,GDPR Sub-Processor Change Monitoring,high,GDPR,2016/679,Art.28(4),,contributing,satisfies,use-cases/cat-22/uc-22.1.28.json
22.1.29,GDPR Processor Personal Data Breach Notification SLA,critical,GDPR,2016/679,Art.28(3)(f),,contributing,satisfies,use-cases/cat-22/uc-22.1.29.json
22.1.29,GDPR Processor Personal Data Breach Notification SLA,critical,GDPR,2016/679,Art.33,,contributing,satisfies,use-cases/cat-22/uc-22.1.29.json
22.1.3,GDPR Breach Notification Timeline Monitoring,critical,GDPR,2016/679,Art.33,,contributing,satisfies,use-cases/cat-22/uc-22.1.3.json
22.1.3,GDPR Breach Notification Timeline Monitoring,critical,GDPR,2016/679,Art.72-,,contributing,satisfies,use-cases/cat-22/uc-22.1.3.json
22.1.30,GDPR Data Processing Agreement Obligation Control Matrix,high,GDPR,2016/679,Art.28(3),,contributing,satisfies,use-cases/cat-22/uc-22.1.30.json
22.1.31,GDPR Processor Audit Evidence — Right to Audit and Inspection Logs,high,GDPR,2016/679,Art.28(3)(h),,contributing,satisfies,use-cases/cat-22/uc-22.1.31.json
22.1.32,GDPR DPIA Completion Tracking Against High-Risk Processing,high,GDPR,2016/679,Art.35(7),,contributing,satisfies,use-cases/cat-22/uc-22.1.32.json
22.1.33,GDPR DPIA Residual Risk Scoring and Escalation,high,GDPR,2016/679,Art.35(7)(b),,contributing,satisfies,use-cases/cat-22/uc-22.1.33.json
22.1.34,GDPR DPIA Supervisory Authority Consultation Tracking,high,GDPR,2016/679,Art.36,,contributing,satisfies,use-cases/cat-22/uc-22.1.34.json
22.1.35,GDPR DPIA Remediation Monitoring and Mitigation Closure,high,GDPR,2016/679,Art.35(7)(d),,contributing,satisfies,use-cases/cat-22/uc-22.1.35.json
22.1.36,GDPR Transfer Impact Assessment (TIA) Status for Third-Country Transfers,high,GDPR,2016/679,Art.44-46,,contributing,satisfies,use-cases/cat-22/uc-22.1.36.json
22.1.37,GDPR Standard Contractual Clauses (SCCs) Compliance Tracking,high,GDPR,2016/679,Art.46(2)(c),,contributing,satisfies,use-cases/cat-22/uc-22.1.37.json
22.1.38,GDPR Data Localization Enforcement for Restricted Processing,critical,GDPR,2016/679,Art.44-49,,contributing,satisfies,use-cases/cat-22/uc-22.1.38.json
22.1.39,GDPR Adequacy Decision and Legal Basis Change Monitoring,high,GDPR,2016/679,Art.45,,contributing,satisfies,use-cases/cat-22/uc-22.1.39.json
22.1.4,GDPR Data Retention Policy Enforcement,high,GDPR,2016/679,Art.5(1)(e),,contributing,satisfies,use-cases/cat-22/uc-22.1.4.json
22.1.40,GDPR Binding Corporate Rules (BCR) Evidence and Intra-Group Transfer Monitoring,high,GDPR,2016/679,Art.47,,contributing,satisfies,use-cases/cat-22/uc-22.1.40.json
22.1.41,GDPR Unauthorized Cloud Service Detection (Shadow SaaS),high,GDPR,2016/679,Art.32,,contributing,satisfies,use-cases/cat-22/uc-22.1.41.json
22.1.41,GDPR Unauthorized Cloud Service Detection (Shadow SaaS),high,GDPR,2016/679,Art.5(2),,contributing,satisfies,use-cases/cat-22/uc-22.1.41.json
22.1.42,GDPR Shadow IT Personal Data Processing Indicators,high,GDPR,2016/679,Art.5(2),,contributing,satisfies,use-cases/cat-22/uc-22.1.42.json
22.1.43,GDPR Personal Data in Non-Approved Systems (ROPA Drift Detection),high,GDPR,2016/679,Art.30,,contributing,satisfies,use-cases/cat-22/uc-22.1.43.json
22.1.43,GDPR Personal Data in Non-Approved Systems (ROPA Drift Detection),high,GDPR,2016/679,Art.5(2),,contributing,satisfies,use-cases/cat-22/uc-22.1.43.json
22.1.44,GDPR Cross-Border Personal Data Flow Anomaly Detection,high,GDPR,2016/679,Art.s. 44-49,,contributing,satisfies,use-cases/cat-22/uc-22.1.44.json
22.1.45,GDPR Privacy Settings Default Validation (Privacy by Design / Default),high,GDPR,2016/679,Art.25(2),,contributing,satisfies,use-cases/cat-22/uc-22.1.45.json
22.1.46,GDPR Consent Mechanism Audit (Lawful Basis Alignment),high,GDPR,2016/679,Art.21,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32016R0679,partial,satisfies,use-cases/cat-22/uc-22.1.46.json
22.1.46,GDPR Consent Mechanism Audit (Lawful Basis Alignment),high,GDPR,2016/679,Art.25(1),,contributing,satisfies,use-cases/cat-22/uc-22.1.46.json
22.1.46,GDPR Consent Mechanism Audit (Lawful Basis Alignment),high,GDPR,2016/679,Art.7,,contributing,satisfies,use-cases/cat-22/uc-22.1.46.json
22.1.47,GDPR Data Minimisation Compliance in Logs and APIs,high,GDPR,2016/679,Art.25(2),,contributing,satisfies,use-cases/cat-22/uc-22.1.47.json
22.1.47,GDPR Data Minimisation Compliance in Logs and APIs,high,GDPR,2016/679,Art.5(1)(c),,contributing,satisfies,use-cases/cat-22/uc-22.1.47.json
22.1.48,GDPR Purpose Limitation Enforcement Across Systems,high,GDPR,2016/679,Art.25(1),,contributing,satisfies,use-cases/cat-22/uc-22.1.48.json
22.1.48,GDPR Purpose Limitation Enforcement Across Systems,high,GDPR,2016/679,Art.5(1)(b),,contributing,satisfies,use-cases/cat-22/uc-22.1.48.json
22.1.49,GDPR Storage Limitation Automation Evidence,high,GDPR,2016/679,Art.25(2),,contributing,satisfies,use-cases/cat-22/uc-22.1.49.json
22.1.49,GDPR Storage Limitation Automation Evidence,high,GDPR,2016/679,Art.5(1)(e),,contributing,satisfies,use-cases/cat-22/uc-22.1.49.json
22.1.5,GDPR Consent Management Audit Trail,high,GDPR,2016/679,Art.7,,contributing,satisfies,use-cases/cat-22/uc-22.1.5.json
22.1.50,GDPR Transparency Notice Completeness and Version Alignment,high,GDPR,2016/679,Art.12-14,,contributing,satisfies,use-cases/cat-22/uc-22.1.50.json
22.1.50,GDPR Transparency Notice Completeness and Version Alignment,high,GDPR,2016/679,Art.25(1),,contributing,satisfies,use-cases/cat-22/uc-22.1.50.json
22.1.6,GDPR Cross-Border Data Transfer Monitoring,critical,GDPR,2016/679,Art.44-49,,contributing,satisfies,use-cases/cat-22/uc-22.1.6.json
22.1.7,GDPR Security of Processing — Encryption and Pseudonymisation Coverage,critical,GDPR,2016/679,Art.32,,contributing,satisfies,use-cases/cat-22/uc-22.1.7.json
22.1.8,GDPR Records of Processing Activities Completeness,high,GDPR,2016/679,Art.30,,contributing,satisfies,use-cases/cat-22/uc-22.1.8.json
22.1.9,GDPR Data Protection by Design — Data Minimisation Validation,high,GDPR,2016/679,Art.25,,contributing,satisfies,use-cases/cat-22/uc-22.1.9.json
22.35.1,Audit-log continuity: detect indexing gap indicating lost evidence,critical,GDPR,2016/679,Art.32(1)(b),https://eur-lex.europa.eu/eli/reg/2016/679/oj#d1e2833-1-1,partial,satisfies,use-cases/cat-22/uc-22.35.1.json
22.35.2,Log tamper detection via write-once-read-many chain-of-custody,critical,GDPR,2016/679,Art.32,https://eur-lex.europa.eu/eli/reg/2016/679/oj#d1e2833-1-1,partial,satisfies,use-cases/cat-22/uc-22.35.2.json
22.35.3,Indexer replication lag exposing evidence to single-point failure,high,GDPR,2016/679,Art.32,,partial,satisfies,use-cases/cat-22/uc-22.35.3.json
22.35.4,Log signing chain integrity — cryptographic signature drift on evidence archive,critical,GDPR,2016/679,Art.32(1)(b),https://eur-lex.europa.eu/eli/reg/2016/679/oj,partial,satisfies,use-cases/cat-22/uc-22.35.4.json
22.36.1,DSAR fulfillment SLA tracker with verification evidence trail,high,GDPR,2016/679,Art.12,,full,satisfies,use-cases/cat-22/uc-22.36.1.json
22.36.1,DSAR fulfillment SLA tracker with verification evidence trail,high,GDPR,2016/679,Art.15,,full,satisfies,use-cases/cat-22/uc-22.36.1.json
22.36.2,Right-to-erasure propagation completeness across downstream systems,critical,GDPR,2016/679,Art.17,,full,satisfies,use-cases/cat-22/uc-22.36.2.json
22.36.2,Right-to-erasure propagation completeness across downstream systems,critical,GDPR,2016/679,Art.17(2),,partial,satisfies,use-cases/cat-22/uc-22.36.2.json
22.36.3,Portability export integrity — signed manifest verification,medium,GDPR,2016/679,Art.20,,full,satisfies,use-cases/cat-22/uc-22.36.3.json
22.36.4,DSAR identity-verification friction — failed-verification anomaly,high,GDPR,2016/679,Art.12(6),,partial,detects-violation-of,use-cases/cat-22/uc-22.36.4.json
22.36.5,DSAR request-type mix anomaly — zero-deletion skew indicating broken workflow,medium,GDPR,2016/679,Art.12(2),,contributing,detects-violation-of,use-cases/cat-22/uc-22.36.5.json
22.37.1,Consent capture evidence freshness — stale-consent alerting,high,GDPR,2016/679,Art.6,,partial,satisfies,use-cases/cat-22/uc-22.37.1.json
22.37.1,Consent capture evidence freshness — stale-consent alerting,high,GDPR,2016/679,Art.7,,partial,satisfies,use-cases/cat-22/uc-22.37.1.json
22.37.2,Consent withdrawal propagation SLA — downstream stop-processing evidence,critical,GDPR,2016/679,Art.7,,full,satisfies,use-cases/cat-22/uc-22.37.2.json
22.37.4,Purpose-limitation enforcement — processing not matching declared purpose,high,GDPR,2016/679,Art.5(1)(b),,partial,satisfies,use-cases/cat-22/uc-22.37.4.json
22.37.5,IAB TCF consent string mutation without user interaction,high,GDPR,2016/679,Art.7(1),,partial,satisfies,use-cases/cat-22/uc-22.37.5.json
22.38.1,Cross-border personal-data flow anomaly — egress to unsanctioned jurisdictions,critical,GDPR,2016/679,Art.44,,full,detects-violation-of,use-cases/cat-22/uc-22.38.1.json
22.38.1,Cross-border personal-data flow anomaly — egress to unsanctioned jurisdictions,critical,GDPR,2016/679,Art.46,,partial,satisfies,use-cases/cat-22/uc-22.38.1.json
22.38.2,SCC / adequacy decision reference freshness — stale-safeguard detector,medium,GDPR,2016/679,Art.45,,partial,satisfies,use-cases/cat-22/uc-22.38.2.json
22.38.2,SCC / adequacy decision reference freshness — stale-safeguard detector,medium,GDPR,2016/679,Art.46,,full,satisfies,use-cases/cat-22/uc-22.38.2.json
22.38.3,Data localization enforcement — regulated-data must-stay-in-region,high,GDPR,2016/679,Art.44,,full,detects-violation-of,use-cases/cat-22/uc-22.38.3.json
22.38.4,Transfer Impact Assessment currency — stale Schrems II assessments,medium,GDPR,2016/679,Art.46,,full,satisfies,use-cases/cat-22/uc-22.38.4.json
22.38.5,Bulk regulated-data export targeting non-adequate jurisdiction,critical,GDPR,2016/679,Art.44,,full,satisfies,use-cases/cat-22/uc-22.38.5.json
22.38.5,Bulk regulated-data export targeting non-adequate jurisdiction,critical,GDPR,2016/679,Art.45,,partial,satisfies,use-cases/cat-22/uc-22.38.5.json
22.39.1,Multi-regulator breach-notification SLA tracker (24h NIS2 / 72h GDPR / 72h HIPAA),critical,GDPR,2016/679,Art.33,,full,satisfies,use-cases/cat-22/uc-22.39.1.json
22.39.2,Regulator-portal submission evidence — one-way API acknowledgement audit,high,GDPR,2016/679,Art.33,,full,satisfies,use-cases/cat-22/uc-22.39.2.json
22.39.3,Data-subject breach communication timeline tracker (Art.34 / §164.404),high,GDPR,2016/679,Art.34,,full,satisfies,use-cases/cat-22/uc-22.39.3.json
22.39.4,Cross-regulator consistency — divergent material facts across submissions,high,GDPR,2016/679,Art.33(3),,partial,satisfies,use-cases/cat-22/uc-22.39.4.json
22.39.5,Regulator-portal authentication failure during submission window,high,GDPR,2016/679,Art.33(1),,contributing,satisfies,use-cases/cat-22/uc-22.39.5.json
22.41.1,Encryption-at-rest coverage gap — unencrypted storage with regulated data,critical,GDPR,2016/679,Art.32,,partial,satisfies,use-cases/cat-22/uc-22.41.1.json
22.44.2,Subprocessor inventory change — notification SLA to data controllers,high,GDPR,2016/679,Art.28,,full,satisfies,use-cases/cat-22/uc-22.44.2.json
22.46.5,Developer data-handling training — prod-access engineers lacking training,high,GDPR,2016/679,Art.32(4),,partial,satisfies,use-cases/cat-22/uc-22.46.5.json
22.49.1,Retention execution evidence — records past retention still present,high,GDPR,2016/679,Art.5,,full,satisfies,use-cases/cat-22/uc-22.49.1.json
22.49.2,Disposal workflow completion — failed disposals requiring manual review,high,GDPR,2016/679,Art.5,,full,satisfies,use-cases/cat-22/uc-22.49.2.json
22.49.4,Retention policy drift — system config vs policy catalogue,high,GDPR,2016/679,Art.5(1)(e),,full,satisfies,use-cases/cat-22/uc-22.49.4.json
22.49.5,Cryptographic erasure attestation — per-asset destruction evidence,high,GDPR,2016/679,Art.17,,full,satisfies,use-cases/cat-22/uc-22.49.5.json
22.8.39,SOC 2 P1.1 — Privacy notice: consent-record freshness for privacy-notice version changes,medium,GDPR,2016/679,Art.7,https://eur-lex.europa.eu/eli/reg/2016/679/oj,partial,satisfies,use-cases/cat-22/uc-22.8.39.json
22.9.4,Regulatory Incident Response Time Trending,medium,GDPR,2016/679,Art.33,,contributing,satisfies,use-cases/cat-22/uc-22.9.4.json
